word,politics,religious,sports,entertainment
বেটিস,0.0,0.0,-11.71188202835209,0.0
খেলানো,0.0,0.0,-11.71188202835209,0.0
একাদশ,0.0,0.0,-12.71188202835209,0.0
নামিয়,0.0,0.0,-12.71188202835209,0.0
প্রথমার্ধ,0.0,0.0,-12.71188202835209,0.0
রক্ষণ,0.0,0.0,-12.71188202835209,0.0
ত্রাস,-12.641600215834359,0.0,-12.71188202835209,0.0
আক্রমণভাগ,0.0,0.0,-11.71188202835209,0.0
আন্দ্র,0.0,0.0,-11.71188202835209,0.0
স্টেগেন,0.0,0.0,-12.71188202835209,0.0
বেঁচ,0.0,0.0,-12.71188202835209,0.0
রবার্,0.0,0.0,-12.71188202835209,0.0
তোরেস,0.0,0.0,-12.71188202835209,0.0
শট,0.0,0.0,-12.71188202835209,0.0
রুখ,0.0,0.0,-12.71188202835209,0.0
স্টেগ,0.0,0.0,-11.71188202835209,0.0
পেরেজ,0.0,0.0,-12.71188202835209,0.0
ওসাসুনা,0.0,0.0,-11.126919527630932,0.0
রইল,0.0,0.0,-12.71188202835209,0.0
অ্যাথলেটিক,0.0,0.0,-12.71188202835209,0.0
বিলবাওয়,0.0,0.0,-12.71188202835209,0.0
জিতল,0.0,0.0,-12.71188202835209,0.0
পয়েন্ট,0.0,0.0,-12.71188202835209,0.0
সান্ত্বনা,0.0,0.0,-12.71188202835209,0.0
পেশাদ,0.0,0.0,-11.126919527630932,0.0
দেখাল,0.0,0.0,-12.71188202835209,0.0
সম্ভাবনা,0.0,0.0,-11.71188202835209,-12.728133100306218
স্কোয়াড,0.0,0.0,-12.71188202835209,0.0
লুইস,0.0,0.0,-12.71188202835209,0.0
সুয়ারেজ,0.0,0.0,-11.71188202835209,0.0
ওউসমান,0.0,0.0,-12.71188202835209,0.0
ডেমবেল,0.0,0.0,-12.71188202835209,0.0
সামলা,0.0,0.0,-12.71188202835209,0.0
ফরাসি,0.0,0.0,-12.71188202835209,0.0
আঁতোয়ান,0.0,0.0,-12.71188202835209,0.0
গ্রিজমান,0.0,0.0,-12.71188202835209,0.0
স্বস্তি,0.0,0.0,-12.71188202835209,-12.728133100306218
হারাচ্ছ,0.0,0.0,-12.71188202835209,0.0
﻿সোনম,0.0,0.0,0.0,-12.728133100306218
সিনেমা,0.0,0.0,0.0,-8.084276910531493
দ্য,-9.471675214392045,-11.109613036804832,-12.71188202835209,-9.728133100306216
জোয়া,0.0,0.0,0.0,-11.728133100306218
ফ্যাক্টরর,0.0,0.0,0.0,-12.728133100306218
অস্বাভাবিক,0.0,0.0,0.0,-12.728133100306218
গল্প,0.0,0.0,0.0,-8.335815677527457
নির্মিত,0.0,0.0,0.0,-11.14317059958506
সোলাঙ্কি,0.0,0.0,0.0,-12.728133100306218
চরিত্র,0.0,0.0,0.0,-8.480205586862631
অভিন,0.0,0.0,0.0,-7.236280003976542
সোনম,0.0,0.0,0.0,-11.728133100306218
বিজ্ঞাপনী,0.0,0.0,0.0,-11.728133100306218
সংস্থ,-12.641600215834359,-12.694575537525989,0.0,-11.728133100306218
এজেন্ট,0.0,0.0,0.0,-12.728133100306218
ঘটনাক্রম,0.0,0.0,0.0,-12.728133100306218
লাকি,0.0,0.0,0.0,-12.728133100306218
চার্ম,0.0,0.0,0.0,-12.728133100306218
কবচ,0.0,0.0,0.0,-12.728133100306218
রাতারাতি,0.0,0.0,0.0,-12.728133100306218
দেশজুড়,0.0,0.0,0.0,-12.728133100306218
ভাগ্যদেবীর,0.0,0.0,0.0,-12.728133100306218
সেইসঙ্গ,0.0,0.0,0.0,-12.728133100306218
সালমান,0.0,0.0,0.0,-11.14317059958506
রসায়ন,0.0,0.0,0.0,-12.728133100306218
দৌলতদিয়া,0.0,0.0,0.0,-10.728133100306216
শুটিং,0.0,0.0,0.0,-8.920778178248613
করে,-11.641600215834359,-9.694575537525989,0.0,-10.406205005418855
করলাম,0.0,0.0,0.0,-12.728133100306218
অবশ্য,0.0,0.0,0.0,-10.728133100306216
খুব,0.0,0.0,0.0,-10.728133100306216
অনেককিছু,0.0,0.0,0.0,-12.728133100306218
যৌনকর্মী,0.0,0.0,0.0,-12.728133100306218
দশজন,0.0,0.0,0.0,-12.728133100306218
হয়তোবা,0.0,0.0,0.0,-12.728133100306218
অনেকদিন,0.0,0.0,0.0,-12.728133100306218
সহযোগিত,-11.641600215834359,0.0,0.0,-12.728133100306218
মায়াবতী,0.0,0.0,0.0,-10.14317059958506
উৎসর্গ,0.0,0.0,0.0,-12.728133100306218
সুন্দর,0.0,0.0,0.0,-10.728133100306216
সবসম,0.0,0.0,0.0,-12.728133100306218
সবচা,0.0,0.0,0.0,-11.14317059958506
মজ,-12.641600215834359,-12.694575537525989,0.0,-12.728133100306218
ব্যাপ,-11.641600215834359,-12.694575537525989,-12.71188202835209,-10.728133100306216
শোনেননি,0.0,0.0,0.0,-12.728133100306218
শেয়ারিং,0.0,0.0,0.0,-12.728133100306218
যে,-11.056637715113201,-10.372647442638627,-11.71188202835209,-9.920778178248613
শেয়,0.0,0.0,0.0,-11.728133100306218
বিবেচনা,0.0,0.0,0.0,-12.728133100306218
যুক্তিসঙ্গতভাব,0.0,0.0,0.0,-12.728133100306218
যতটুকু,0.0,0.0,0.0,-12.728133100306218
আন্তরিক,0.0,0.0,0.0,-12.728133100306218
এর,-10.056637715113201,-9.887220615468385,-11.71188202835209,-10.406205005418855
প্রচারণা,0.0,0.0,0.0,-11.728133100306218
গুমনামী,0.0,0.0,0.0,-11.728133100306218
টিম,0.0,0.0,0.0,-11.728133100306218
কলকাত,0.0,0.0,0.0,-11.14317059958506
ঐতিহ্যশালী,0.0,0.0,0.0,-12.728133100306218
পূজাগুলির,0.0,0.0,0.0,-12.728133100306218
শিমলা,0.0,0.0,0.0,-12.728133100306218
ব্যায়াম,0.0,0.0,0.0,-12.728133100306218
সমিতির,0.0,0.0,0.0,-12.728133100306218
১৯২৯,0.0,0.0,0.0,-12.728133100306218
দেশবন্ধু,0.0,0.0,0.0,-12.728133100306218
চিত্তরঞ্জন,0.0,0.0,0.0,-12.728133100306218
দাশসহ,0.0,0.0,0.0,-12.728133100306218
বিপ্লবী,0.0,0.0,0.0,-12.728133100306218
সেসময়,0.0,0.0,0.0,-12.728133100306218
যুক্ত,-11.641600215834359,-12.694575537525989,0.0,-11.14317059958506
সুভাষ,0.0,0.0,0.0,-11.728133100306218
বসু,0.0,-12.694575537525989,-12.71188202835209,-11.728133100306218
নেতাজির,0.0,0.0,0.0,-12.728133100306218
বিখ্যাত,0.0,0.0,0.0,-12.728133100306218
সিনেম,0.0,0.0,0.0,-7.8701521051786445
হাজির,0.0,0.0,0.0,-11.728133100306218
ট্রেল,0.0,-12.694575537525989,-11.71188202835209,-11.14317059958506
বেকায়দা,0.0,0.0,0.0,-12.728133100306218
সুভাষচন্দ্র,0.0,0.0,0.0,-12.728133100306218
বসুর,0.0,0.0,0.0,-12.728133100306218
আপত্তি,0.0,0.0,0.0,-11.728133100306218
সৃজিত,0.0,0.0,0.0,-12.728133100306218
মুখার্জি,0.0,0.0,0.0,-12.728133100306218
আইনি,-11.641600215834359,0.0,0.0,-12.728133100306218
নোটিশ,0.0,0.0,0.0,-12.728133100306218
ছাপি,0.0,0.0,0.0,-12.728133100306218
সেন্সর,0.0,0.0,0.0,-10.728133100306216
ছাড়পত্র,0.0,0.0,0.0,-11.14317059958506
প্রসেনজিৎ,0.0,0.0,0.0,-10.728133100306216
অনির্বাণ,0.0,0.0,0.0,-12.728133100306218
ভট্টাচার্য,0.0,0.0,0.0,-12.728133100306218
তনুশ্রী,0.0,0.0,0.0,-12.728133100306218
নাটক,0.0,0.0,0.0,-8.640670259055877
নির্দেশক,0.0,0.0,0.0,-11.14317059958506
তৌফিকুল,0.0,0.0,0.0,-11.728133100306218
ইমন,0.0,0.0,-12.71188202835209,-11.728133100306218
নাট,0.0,0.0,0.0,-7.683738980947763
ভাগ্য,0.0,-12.694575537525989,0.0,-10.728133100306216
অন্বেষণ,0.0,0.0,0.0,-11.728133100306218
তাড়না,0.0,0.0,0.0,-11.728133100306218
শান্তির,0.0,-12.694575537525989,0.0,-11.728133100306218
দর্শক,0.0,0.0,0.0,-8.14317059958506
আসাদ,0.0,-12.694575537525989,0.0,-11.14317059958506
জামান,-11.056637715113201,0.0,0.0,-11.728133100306218
বাংলানিউজ,0.0,0.0,0.0,-12.728133100306218
জুরি,0.0,0.0,0.0,-11.728133100306218
চলচ্চিত্র,0.0,0.0,0.0,-8.821242504697699
প্রদর্শন,0.0,0.0,-11.71188202835209,-11.14317059958506
নির্বাচিত,0.0,0.0,0.0,-12.728133100306218
পশ্চিমা,0.0,0.0,0.0,-12.728133100306218
নেওয়া,0.0,0.0,0.0,-12.728133100306218
গর্ব,0.0,0.0,0.0,-11.14317059958506
বিচারবিশ্লেষণ,0.0,0.0,0.0,-12.728133100306218
চলচ্চিত্রপাড়া,0.0,0.0,0.0,-11.14317059958506
সুখবর,0.0,0.0,0.0,-12.728133100306218
আনেনি,0.0,0.0,0.0,-12.728133100306218
ছবির,0.0,0.0,0.0,-7.920778178248613
সরগরম,0.0,0.0,0.0,-12.728133100306218
তারকাবহুল,0.0,0.0,0.0,-11.728133100306218
অবত,0.0,0.0,0.0,-9.406205005418855
সাপলুডু,0.0,0.0,0.0,-11.14317059958506
ছবি,0.0,0.0,0.0,-6.973245598142748
নুসরাত,0.0,0.0,0.0,-10.406205005418855
ইমরোজ,0.0,0.0,0.0,-11.14317059958506
তিশা,0.0,0.0,0.0,-10.406205005418855
মাহিয়া,0.0,0.0,0.0,-10.728133100306216
মাহি,0.0,0.0,0.0,-9.406205005418855
বিদ্যা,-10.056637715113201,-12.694575537525989,0.0,-10.14317059958506
সিনহা,0.0,0.0,0.0,-11.14317059958506
মিম,0.0,0.0,-12.71188202835209,-10.728133100306216
আরিফিন,0.0,0.0,0.0,-10.728133100306216
ইয়াশ,0.0,0.0,0.0,-10.728133100306216
রোহান,0.0,0.0,0.0,-10.406205005418855
অভিনেতা,0.0,0.0,0.0,-9.920778178248613
শাকিবনুসরাত,0.0,0.0,0.0,-12.728133100306218
ফারিয়া,0.0,0.0,0.0,-11.14317059958506
অভিনীত,0.0,0.0,0.0,-10.406205005418855
শাহেনশাহ,0.0,0.0,0.0,-12.728133100306218
কয়কে,0.0,0.0,0.0,-12.728133100306218
সময়ে—গিয়াস,0.0,0.0,0.0,-12.728133100306218
সেলিম,0.0,0.0,0.0,-12.728133100306218
রায়হান,0.0,0.0,0.0,-11.728133100306218
রাফির,0.0,0.0,0.0,-12.728133100306218
পরান,0.0,0.0,0.0,-11.728133100306218
অমিতাভ,0.0,0.0,0.0,-11.14317059958506
রেজ,-11.056637715113201,0.0,-11.126919527630932,-10.406205005418855
রিকশা,0.0,0.0,0.0,-12.728133100306218
গার্ল,0.0,0.0,0.0,-12.728133100306218
বদিউল,0.0,0.0,0.0,-11.728133100306218
তাওহী,0.0,0.0,0.0,-12.728133100306218
আদম,0.0,0.0,0.0,-12.728133100306218
লোকেশন,0.0,0.0,0.0,-12.728133100306218
রোমান্টিক,0.0,0.0,0.0,-10.728133100306216
শরিফুল,0.0,0.0,0.0,-12.728133100306218
রাজ,-8.319672120946993,-9.887220615468385,-10.389953933464724,-9.558208098863904
রাফি,0.0,0.0,0.0,-11.728133100306218
সংখ্যা,0.0,0.0,-12.71188202835209,-11.14317059958506
আকর্ষণ,0.0,0.0,0.0,-12.728133100306218
বাড়ব,0.0,0.0,0.0,-12.728133100306218
আস্থা,-12.641600215834359,0.0,0.0,-12.728133100306218
শাকিব,0.0,0.0,0.0,-11.728133100306218
অ্যাকশন,0.0,0.0,0.0,-11.14317059958506
ঘরান,0.0,0.0,0.0,-12.728133100306218
আগুন–এর,0.0,0.0,0.0,-12.728133100306218
দীর্ঘদিন,0.0,0.0,0.0,-11.14317059958506
মেঘ,0.0,0.0,0.0,-12.728133100306218
জম,0.0,-12.694575537525989,-10.389953933464724,-11.14317059958506
অচির,0.0,0.0,0.0,-12.728133100306218
মানুষেরা—সবা,0.0,0.0,0.0,-12.728133100306218
যাচ্ছ,-12.641600215834359,0.0,0.0,-12.728133100306218
আশি,0.0,0.0,0.0,-11.14317059958506
জান্নাতুল,0.0,0.0,0.0,-12.728133100306218
ফেরদৌস,0.0,0.0,0.0,-11.728133100306218
ঐশী,0.0,0.0,0.0,-11.728133100306218
মিশন,-11.641600215834359,0.0,0.0,-12.728133100306218
এক্সট্রিম,0.0,0.0,0.0,-12.728133100306218
পরীমনি,0.0,0.0,0.0,-12.728133100306218
সিয়াম,0.0,0.0,0.0,-12.728133100306218
চয়নিকা,0.0,0.0,0.0,-12.728133100306218
সুন্দরীর,0.0,0.0,0.0,-12.728133100306218
দীপঙ্কর,0.0,0.0,0.0,-12.728133100306218
দীপন,0.0,-12.694575537525989,0.0,-12.728133100306218
পরিচালিত,0.0,0.0,0.0,-10.728133100306216
২০৪০–এর,0.0,0.0,0.0,-12.728133100306218
বাপ্পী,0.0,0.0,0.0,-12.728133100306218
এইচ,0.0,0.0,0.0,-12.728133100306218
রুশো,0.0,0.0,0.0,-11.728133100306218
রাইসুল,0.0,0.0,0.0,-11.728133100306218
মিশা,0.0,0.0,0.0,-12.728133100306218
সওদাগর,0.0,0.0,0.0,-12.728133100306218
শিল্পী,0.0,0.0,0.0,-9.26870148166892
অপু,0.0,0.0,0.0,-12.728133100306218
শহীদুল্লাহ,0.0,0.0,0.0,-12.728133100306218
ফরাজি,0.0,0.0,0.0,-12.728133100306218
তারিক,0.0,0.0,0.0,-11.728133100306218
সিকদ,0.0,0.0,0.0,-12.728133100306218
কিছলু,0.0,0.0,0.0,-12.728133100306218
হুমায়ুন,0.0,0.0,0.0,-12.728133100306218
কিশোর,-9.641600215834357,0.0,0.0,-12.728133100306218
টুটুল,0.0,0.0,0.0,-12.728133100306218
ন্যান্​সি,0.0,0.0,0.0,-12.728133100306218
পুলক,0.0,0.0,0.0,-12.728133100306218
জুঁ,0.0,0.0,0.0,-12.728133100306218
সাগা,0.0,0.0,0.0,-12.728133100306218
এন্টাটেইনমেন্ট,0.0,0.0,0.0,-12.728133100306218
ব্যানার,0.0,0.0,0.0,-12.728133100306218
মোস্তফা,0.0,0.0,0.0,-12.728133100306218
মনোয়,0.0,0.0,0.0,-12.728133100306218
প্রথমবার,0.0,0.0,0.0,-12.728133100306218
নাসির,0.0,0.0,0.0,-12.728133100306218
উদ্দীন,0.0,0.0,0.0,-12.728133100306218
ইউসুফ,0.0,0.0,0.0,-12.728133100306218
গেরিলা,0.0,0.0,0.0,-12.728133100306218
রুবাইয়াত,0.0,0.0,0.0,-12.728133100306218
মেড,-12.641600215834359,0.0,0.0,-11.728133100306218
ইন,-9.471675214392045,-8.994135819384896,-7.6674879089936345,-9.920778178248613
প্রোটাগনিস্ট,0.0,0.0,0.0,-12.728133100306218
ডালিয়,0.0,0.0,0.0,-12.728133100306218
স্বামী,-12.641600215834359,0.0,0.0,-11.728133100306218
অর্থনৈতিকভাব,0.0,0.0,0.0,-12.728133100306218
নির্ভরশীল,0.0,0.0,0.0,-11.728133100306218
ভালোবাস,0.0,0.0,0.0,-11.14317059958506
নির্ভরশীলত,0.0,0.0,0.0,-12.728133100306218
হীনম্মন্যতা,0.0,0.0,0.0,-12.728133100306218
রকম,-12.641600215834359,0.0,-12.71188202835209,-12.728133100306218
সাদা,0.0,0.0,0.0,-11.14317059958506
কালোর,0.0,0.0,0.0,-11.728133100306218
মিশেল,0.0,0.0,0.0,-12.728133100306218
মনস্তাত্ত্বিক,0.0,0.0,0.0,-11.728133100306218
ভাব,-8.471675214392045,-8.994135819384896,-9.011442310210995,-8.406205005418855
রং,-10.641600215834357,0.0,-12.71188202835209,-11.728133100306218
কালো,0.0,0.0,0.0,-10.728133100306216
সাদাকালোর,0.0,0.0,0.0,-12.728133100306218
রঙ,0.0,0.0,0.0,-12.728133100306218
চেনা,0.0,0.0,0.0,-10.728133100306216
ক্রিয়েটিভ,0.0,0.0,0.0,-12.728133100306218
ডিরেক্টর,0.0,0.0,0.0,-11.728133100306218
বাঁচি,0.0,0.0,0.0,-12.728133100306218
চাকরি,0.0,0.0,0.0,-12.728133100306218
অভিনয়,0.0,0.0,0.0,-9.558208098863904
ছোটবেলা,0.0,0.0,0.0,-12.728133100306218
লেখ,-12.641600215834359,-11.69457553752599,-12.71188202835209,-11.728133100306218
বইয়,0.0,0.0,0.0,-12.728133100306218
মেলোড্রামা,0.0,0.0,0.0,-12.728133100306218
যতব,0.0,0.0,0.0,-11.728133100306218
অভিনয়শিল্পী,0.0,0.0,0.0,-10.728133100306216
আগামীকাল,0.0,0.0,0.0,-12.728133100306218
অরুণ,0.0,0.0,0.0,-12.728133100306218
বিপরী,0.0,0.0,0.0,-11.728133100306218
স্বপ্নজালখ্যাত,0.0,0.0,0.0,-12.728133100306218
যৌথভাব,0.0,0.0,0.0,-12.728133100306218
ফিল্মস,0.0,0.0,0.0,-12.728133100306218
অনন্য,0.0,0.0,0.0,-12.728133100306218
ভিশন,0.0,0.0,0.0,-9.920778178248613
প্রযোজনা,0.0,0.0,0.0,-11.14317059958506
ফজলুর,0.0,0.0,0.0,-12.728133100306218
দিলা,0.0,-12.694575537525989,0.0,-11.728133100306218
মামুনুর,0.0,0.0,0.0,-12.728133100306218
ওয়াহিদা,0.0,0.0,0.0,-12.728133100306218
মল্লিক,0.0,0.0,0.0,-12.728133100306218
দিক,-12.641600215834359,0.0,-12.71188202835209,-12.728133100306218
গেটআপ,0.0,0.0,0.0,-12.728133100306218
মেকআপ,0.0,0.0,0.0,-12.728133100306218
মানসিক,0.0,0.0,-12.71188202835209,-12.728133100306218
সরল,0.0,0.0,0.0,-12.728133100306218
দালাল,0.0,0.0,0.0,-12.728133100306218
খপ্পর,0.0,0.0,0.0,-12.728133100306218
ঠাঁ,0.0,0.0,0.0,-12.728133100306218
পতিতাপল্,0.0,0.0,0.0,-12.728133100306218
সংগীতগুরুর,0.0,0.0,0.0,-12.728133100306218
তালিম,0.0,0.0,0.0,-12.728133100306218
অন্যদি,0.0,0.0,0.0,-12.728133100306218
মায়াবতীর,0.0,0.0,0.0,-12.728133100306218
ব্যারিস্ট,0.0,0.0,0.0,-12.728133100306218
খুন,-12.641600215834359,0.0,0.0,-12.728133100306218
গল্পগ,0.0,0.0,0.0,-12.728133100306218
নরসিংহ,0.0,0.0,0.0,-12.728133100306218
রেড্ডি,0.0,0.0,0.0,-12.728133100306218
প্রতীক্ষিত,0.0,0.0,0.0,-12.728133100306218
রীতিমত,0.0,0.0,0.0,-12.728133100306218
তোলপাড়,0.0,0.0,0.0,-12.728133100306218
বাহুবলীর,0.0,0.0,0.0,-11.728133100306218
জনপ্রিয়তা,0.0,0.0,0.0,-12.728133100306218
ছাড়ি,0.0,0.0,0.0,-12.728133100306218
বলিউড,0.0,0.0,0.0,-9.027693382165124
মেগাস্ট,0.0,0.0,0.0,-12.728133100306218
বচ্চন,0.0,0.0,0.0,-12.728133100306218
পারিশ্রমিক,0.0,0.0,0.0,-12.728133100306218
তেরি,0.0,0.0,0.0,-12.728133100306218
মেরি,0.0,0.0,0.0,-10.728133100306216
কাহানি,0.0,0.0,0.0,-12.728133100306218
ডেবিউ,0.0,0.0,0.0,-12.728133100306218
ইন্টারনেট,0.0,0.0,0.0,-11.728133100306218
সেনসেশন,0.0,0.0,0.0,-12.728133100306218
রানু,0.0,0.0,0.0,-12.728133100306218
মণ্ডল,-12.641600215834359,0.0,0.0,-12.728133100306218
হিমেশ,0.0,0.0,0.0,-12.728133100306218
রেশমিয়া,0.0,0.0,0.0,-12.728133100306218
সোনিয়া,0.0,0.0,0.0,-12.728133100306218
সোশ্যাল,0.0,0.0,0.0,-11.728133100306218
ইতিমধ্য,0.0,0.0,0.0,-11.14317059958506
হইচ,0.0,0.0,0.0,-12.728133100306218
শুটিংয়,0.0,0.0,0.0,-11.14317059958506
কেমন,0.0,0.0,0.0,-12.728133100306218
যৌনপল্,0.0,0.0,0.0,-12.728133100306218
যাইনি,0.0,0.0,0.0,-12.728133100306218
আমা,-12.641600215834359,0.0,0.0,-12.728133100306218
মিশ,-11.056637715113201,0.0,0.0,-10.728133100306216
অসহা,0.0,0.0,0.0,-12.728133100306218
প্রফেশন,0.0,0.0,0.0,-12.728133100306218
হোটেল,0.0,0.0,0.0,-12.728133100306218
রবিব,-12.641600215834359,0.0,0.0,-11.728133100306218
উন্মোচন,0.0,0.0,0.0,-12.728133100306218
অতনু,0.0,0.0,0.0,-11.14317059958506
ঘোষ,-10.641600215834357,-12.694575537525989,-12.71188202835209,-11.728133100306218
প্রসেনজিত,0.0,0.0,0.0,-12.728133100306218
উচ্ছ্বসিত,0.0,0.0,0.0,-12.728133100306218
বললেনবুম্বাদ,0.0,0.0,0.0,-12.728133100306218
পারিনি,0.0,0.0,0.0,-11.728133100306218
গর্বিত,0.0,0.0,0.0,-11.728133100306218
বট,0.0,0.0,-12.71188202835209,-11.728133100306218
আনন্দিত,0.0,0.0,0.0,-12.728133100306218
চলে,0.0,0.0,0.0,-12.728133100306218
ফিল্ম,0.0,0.0,0.0,-11.728133100306218
জগৎ,0.0,0.0,0.0,-12.728133100306218
মাস্টারপিস,0.0,0.0,0.0,-12.728133100306218
বহুদিন,0.0,0.0,0.0,-12.728133100306218
ভাবনা,0.0,0.0,-11.71188202835209,-11.728133100306218
শতক,0.0,0.0,0.0,-12.728133100306218
প্রযুক্তি,0.0,0.0,0.0,-12.728133100306218
চারপাশ,0.0,0.0,0.0,-12.728133100306218
বদল,-11.641600215834359,0.0,0.0,-12.728133100306218
আমূল,0.0,0.0,0.0,-12.728133100306218
অবসাদ,0.0,0.0,0.0,-12.728133100306218
একাকিত্ব,0.0,0.0,0.0,-12.728133100306218
টানাপোড়,0.0,0.0,0.0,-11.728133100306218
মিলিত,0.0,0.0,0.0,-12.728133100306218
সিরিয়াল,0.0,0.0,0.0,-12.728133100306218
কার্টুন,0.0,0.0,0.0,-12.728133100306218
অ্যানিমেশন,0.0,0.0,0.0,-11.728133100306218
বিজ্ঞাপন,0.0,0.0,0.0,-11.14317059958506
সিনেমাসহ,0.0,0.0,0.0,-12.728133100306218
ডাবিং,0.0,0.0,0.0,-9.558208098863904
কণ্ঠাভিনয়সংশ্লিষ্ট,0.0,0.0,0.0,-12.728133100306218
মঞ্চনাটক,0.0,0.0,0.0,-11.14317059958506
চর্চাকারী,0.0,0.0,0.0,-12.728133100306218
শতাধিক,0.0,0.0,0.0,-11.728133100306218
নাট্যকর্মী,0.0,0.0,0.0,-12.728133100306218
মঞ্চনাট,0.0,0.0,0.0,-10.406205005418855
উপার্জন,0.0,0.0,0.0,-11.728133100306218
সেহেতু,0.0,0.0,0.0,-12.728133100306218
কণ্ঠাভিন,0.0,0.0,0.0,-11.728133100306218
চর্চা,0.0,0.0,0.0,-11.14317059958506
ব্যাঘাত,0.0,0.0,0.0,-12.728133100306218
টেলিভিশন,0.0,0.0,0.0,-10.14317059958506
চ্যানেল,0.0,0.0,0.0,-11.14317059958506
প্রচারিত,0.0,0.0,0.0,-11.728133100306218
পরিসর,0.0,0.0,0.0,-12.728133100306218
দুরন্ত,0.0,0.0,0.0,-12.728133100306218
দীপ্ত,0.0,-12.694575537525989,0.0,-12.728133100306218
স্টুডিও,0.0,0.0,0.0,-12.728133100306218
নাট্যশিল্পী,0.0,0.0,0.0,-12.728133100306218
ডাবিংশিল্পী,0.0,0.0,0.0,-12.728133100306218
সংগীতা,0.0,0.0,0.0,-11.728133100306218
নাট্যকেন্দ্র,0.0,0.0,0.0,-12.728133100306218
তুর্কি,0.0,0.0,0.0,-12.728133100306218
সুলেমান–এ,0.0,0.0,0.0,-12.728133100306218
হুররাম,0.0,0.0,0.0,-12.728133100306218
ডাবিংশিল্প,0.0,0.0,0.0,-10.728133100306216
শিল্প,0.0,-11.69457553752599,0.0,-8.640670259055877
বাচিক,0.0,0.0,0.0,-12.728133100306218
থিয়ে,0.0,0.0,0.0,-11.14317059958506
তাঁ,0.0,0.0,-11.71188202835209,-11.728133100306218
মঞ্চকর্মী,0.0,0.0,0.0,-12.728133100306218
নয়টা–পাঁচ,0.0,0.0,0.0,-12.728133100306218
অফ,-11.641600215834359,0.0,0.0,-12.728133100306218
থিয়েট,0.0,0.0,0.0,-11.728133100306218
সুবিধ,0.0,0.0,0.0,-12.728133100306218
চালাচ্ছ,0.0,0.0,0.0,-12.728133100306218
ভালোলাগ,0.0,0.0,0.0,-12.728133100306218
আর্টিস্ট,0.0,0.0,0.0,-12.728133100306218
উপক,0.0,-12.694575537525989,0.0,-12.728133100306218
পারত,0.0,0.0,0.0,-11.728133100306218
উপযোগী,0.0,0.0,0.0,-12.728133100306218
বলল,0.0,-12.694575537525989,0.0,-11.728133100306218
শিল্পীর,0.0,0.0,0.0,-12.728133100306218
ডিরেক্টরস,0.0,0.0,0.0,-12.728133100306218
গিল্ড,0.0,0.0,0.0,-12.728133100306218
লাভলু,0.0,0.0,0.0,-11.728133100306218
ঘুরেফির,0.0,0.0,0.0,-11.728133100306218
ত্যক্ত–বিরক্ত,0.0,0.0,0.0,-12.728133100306218
আনাচকানাচ,0.0,0.0,0.0,-12.728133100306218
বিরক্তির,0.0,0.0,0.0,-12.728133100306218
গ্রামীণ,0.0,0.0,0.0,-12.728133100306218
পটভূমি,0.0,-12.694575537525989,0.0,-12.728133100306218
শহুর,0.0,0.0,0.0,-12.728133100306218
কমেডি,0.0,0.0,0.0,-12.728133100306218
প্রেম—সব,0.0,0.0,0.0,-12.728133100306218
তিন–চার,0.0,0.0,0.0,-12.728133100306218
প্রচুর,0.0,0.0,0.0,-12.728133100306218
বিপণন,0.0,0.0,0.0,-11.728133100306218
দোহা,0.0,0.0,0.0,-11.728133100306218
পৃষ্ঠপোষক,-12.641600215834359,0.0,0.0,-12.728133100306218
এজেন্সির,0.0,0.0,0.0,-12.728133100306218
স্পন্সর,0.0,0.0,0.0,-12.728133100306218
রিয়েলি,0.0,0.0,0.0,-12.728133100306218
শো,-9.319672120946995,-11.109613036804832,-11.126919527630932,-9.728133100306216
ফেয়,0.0,0.0,0.0,-12.728133100306218
লাভলী,0.0,0.0,0.0,-12.728133100306218
মেনস,0.0,0.0,0.0,-12.728133100306218
হিরো–,0.0,0.0,0.0,-12.728133100306218
কয়েকজন,0.0,0.0,0.0,-11.728133100306218
বিচারক,0.0,0.0,0.0,-9.920778178248613
আচরণ,0.0,0.0,0.0,-11.728133100306218
বিতর্ক,0.0,-12.694575537525989,0.0,-12.728133100306218
ভয়ভীতি,0.0,0.0,0.0,-12.728133100306218
দেখানো,0.0,0.0,0.0,-12.728133100306218
অভিনেত্রী,0.0,0.0,0.0,-10.406205005418855
শবনম,0.0,0.0,0.0,-11.728133100306218
ডায়েরি,0.0,0.0,0.0,-12.728133100306218
নজর,-12.641600215834359,0.0,0.0,-12.728133100306218
সম্প্রচ,0.0,0.0,0.0,-12.728133100306218
আইয়,0.0,0.0,0.0,-12.728133100306218
প্রতিযোগী,0.0,0.0,0.0,-11.14317059958506
অপমান,0.0,0.0,0.0,-12.728133100306218
আই,-10.319672120946995,-10.372647442638627,-10.12691952763093,-10.728133100306216
অধিকর্তা,0.0,0.0,0.0,-12.728133100306218
পূর্বপরিকল্পিত,0.0,0.0,0.0,-12.728133100306218
সৃজনশীল,0.0,0.0,0.0,-12.728133100306218
ফেসবুক,0.0,0.0,0.0,-12.728133100306218
ব্যবহারকারী,0.0,0.0,0.0,-12.728133100306218
অনুরোধ,0.0,0.0,0.0,-11.14317059958506
দোষী,0.0,0.0,0.0,-12.728133100306218
রোড,0.0,0.0,0.0,-12.728133100306218
আঙ্গি,0.0,0.0,0.0,-12.728133100306218
